	lat	lon	adm_id	harvest_year	crop_name	harvest_area	crop_area_percentage	awc	bulk_density	drainage_class	ssm	rsm	ndvi	tmin	tmax	tavg	prec	rad	et0	vpd	cwb	fpar	production
1568	22.42365448	71.76233021	6797	2022	mustard	1.32	43.8	168.9	1.31	2	17.3	21.9	0.6	15.27060023	32.02503618	23.6	31.5	19631.1	2.94	0.55	16.8	0.74	6.58
1569	22.34777062	71.76966209	9132	2022	mustard	3.44	33.4	190.7	1.53	5	26.6	91.4	0.5	17.88084465	33.93069645	25.9	9.8	14881.2	2.91	1.3	-4.75	0.62	13.73
1570	22.30257407	71.77060749	9069	2021	mustard	4.51	71.7	105.4	1.54	2	6.8	34.3	0.24	16.22758703	28.02586209	22.1	34.9	19641.5	3.9	1	15.4	0.34	18.87
1571	22.29695063	71.74642047	5759	2019	mustard	1.78	64.2	116.5	1.45	2	8.4	81.6	0.61	11.13499658	34.98370404	23.1	27.5	22285.9	5.14	1.92	1.8	0.74	7.54
1572	22.32172377	71.76701447	1392	2018	wheat	4.48	83.7	116.4	1.15	4	15.7	28.4	0.79	12.71443326	26.91809325	19.8	2.7	21335.7	5.38	1.38	-24.2	0.84	14.34
1573	22.35429428	71.82945954	4396	2018	mustard	3.23	64.3	171	1.31	5	15.2	44.5	0.56	17.36190767	39.6353792	28.5	21.5	18732.8	7.21	0.92	-14.55	0.68	14.44
1574	22.36633568	71.86586688	1745	2021	cotton	1.22	49.9	98.5	1.37	3	5.9	61.6	0.23	10.07207923	31.89524462	21	17.8	14428.3	7.13	1.09	-17.85	0.35	4.01
1575	22.29499653	71.75796202	4478	2022	cotton	1.01	83.1	168.2	1.25	1	33.2	33.6	0.48	16.92713327	25.81543728	21.4	11.4	21223.3	6.57	2.48	-21.45	0.62	3.92
1576	22.37128319	71.73585275	5614	2019	mustard	3.31	44.3	187.4	1.32	3	31.5	118.3	0.27	17.69128083	31.10275329	24.4	39.9	16091.3	5.76	0.73	11.1	0.35	17.61
1577	22.41511578	71.77681355	5919	2020	wheat	2.81	25	103.2	1.36	5	12.6	94	0.21	15.61282975	33.23023626	24.4	17.7	16360.1	4.06	0.53	-2.6	0.31	9.31
1578	22.31460465	71.74171054	1100	2020	mustard	1.95	54.9	131.9	1.49	1	27.7	89.7	0.48	15.71006317	30.76803876	23.2	14.3	13703.5	6.19	2.29	-16.65	0.62	7.06
1579	22.41765648	71.80796101	6592	2020	mustard	0.69	41.1	87.5	1.32	4	30.3	27.4	0.4	13.25911203	27.42339896	20.3	20.5	23690.3	2.53	1.03	7.85	0.45	2.38
1580	22.31147782	71.79819056	1477	2022	mustard	2.73	63.3	138	1.3	2	28.2	95.2	0.42	11.44438897	29.18156481	20.3	22.1	21752.6	3.21	1.18	6.05	0.48	11.09
1581	22.31623858	71.79972159	6536	2020	wheat	3.18	16.7	133.4	1.18	4	18.4	106.6	0.69	13.1790284	30.10037616	21.6	26.3	19903.4	3.35	1.28	9.55	0.77	14.2
1582	22.3239336	71.74617761	3224	2018	cotton	2.49	68.3	160.1	1.38	4	17	42.1	0.71	11.37548502	37.40741561	24.4	31.8	13826.9	2.8	1.41	17.8	0.86	12.41
1583	22.35784485	71.75725925	9797	2021	wheat	2.09	54.5	110.9	1.22	3	13.7	88.2	0.65	13.65956494	37.2435905	25.5	29.4	12776	5.48	1.73	2	0.76	9.1
1584	22.36942129	71.74597199	1917	2021	cotton	0.96	64.8	103.2	1.43	5	25.3	87	0.71	11.85624499	35.31302031	23.6	36.3	13890.2	2.63	1.17	23.15	0.84	4.44
1585	22.40263374	71.8246356	6169	2022	cotton	3.51	67.6	81.9	1.41	5	31	60.1	0.31	13.56111311	37.89608946	25.7	18.2	16933.7	7.16	1.37	-17.6	0.42	11.21
1586	22.30328841	71.79099464	4412	2018	mustard	2.94	31	104.4	1.53	5	15.3	41.5	0.76	16.64472985	34.75617417	25.7	29.4	15816.6	3.49	0.63	11.95	0.87	12.69
1587	22.29051604	71.7424118	6793	2020	mustard	4.42	55	180	1.5	1	21.2	29.2	0.74	16.64779624	34.57222818	25.6	5.1	22884.7	2.5	1.92	-7.4	0.8	17
1588	22.39769244	71.76184988	1510	2020	wheat	4.57	40	182.2	1.48	3	29.5	100.5	0.47	10.49295848	35.80250356	23.1	19.4	20716.9	4.9	1.54	-5.1	0.53	19.98
1589	22.33936956	71.7539894	3719	2022	cotton	3.14	36.3	104.7	1.23	5	31.1	41	0.42	14.5972887	32.81032332	23.7	36.3	20303.6	3.19	0.85	20.35	0.54	13.98
1590	22.3343603	71.75271872	4070	2021	mustard	0.97	75.4	118.3	1.54	5	5.7	76.7	0.7	13.99493014	37.03732059	25.5	35.2	16012.2	6.36	2.35	3.4	0.76	4.55
1591	22.35636816	71.79637096	6152	2020	wheat	1.9	59.7	124.8	1.55	1	32.1	31.3	0.73	16.55883479	35.81513232	26.2	23.3	19454.3	3	0.7	8.3	0.86	7.96
1592	22.37089746	71.74670329	2422	2021	cotton	2.67	18.9	103.8	1.41	4	14.2	27.1	0.51	10.811056	26.31199512	18.6	15	13290.3	2.8	2.39	1	0.65	9.12
1593	22.32183272	71.80317119	8404	2020	wheat	0.59	75.3	146	1.29	3	26.2	25.5	0.74	15.9886484	33.86393513	24.9	17.5	14165.3	4.59	1.95	-5.45	0.89	2.46
1594	22.40992065	71.75473548	5953	2022	wheat	4.89	65.1	155.3	1.49	2	26	87.8	0.4	11.85902443	34.50766667	23.2	23.8	19852	3.33	1.78	7.15	0.54	20.86
1595	22.35958638	71.80367316	1612	2020	wheat	2.72	17.6	145.7	1.38	2	15.9	117.6	0.27	17.63183895	38.29531271	28	4.7	15227.9	7.18	1.64	-31.2	0.41	8.52
1596	22.33737109	71.7715264	9290	2021	wheat	2.03	36.4	165.3	1.31	1	32.6	43.9	0.29	16.62336694	35.51252355	26.1	10.4	17395.3	6.28	0.75	-21	0.39	7.4
1597	22.40572284	71.77602362	3524	2022	cotton	1.26	34	180.3	1.34	2	23.3	55.6	0.63	16.35547323	36.71770226	26.5	27.2	22197.3	6.5	2.2	-5.3	0.76	6.17
1598	22.40748553	71.77246071	9579	2021	cotton	1	79.9	186.3	1.26	3	33.4	87.4	0.67	16.76636464	30.08178904	23.4	39.3	21576.6	6.96	2.29	4.5	0.76	5.61
1599	22.34562373	71.83225371	2609	2019	cotton	4.63	33.2	160.5	1.16	5	5.9	25.2	0.43	15.96369597	31.29163912	23.6	10.1	21614.6	4.48	1.63	-12.3	0.55	17.23
1600	22.34060556	71.83734589	4361	2019	mustard	0.91	23.6	191.5	1.48	1	31.8	114	0.59	14.41676389	26.45129257	20.4	1.3	15069.2	2.61	0.95	-11.75	0.67	3.33
1601	22.41123018	71.81312738	9558	2021	cotton	4.12	20.2	169.5	1.22	1	29.4	110.5	0.69	15.61911917	36.30732844	26	2.9	21684.1	5.57	1.59	-24.95	0.79	15.03
1602	22.38902598	71.8247591	1721	2020	wheat	3.97	19.1	104.6	1.15	5	7.5	94.3	0.77	13.15812891	33.74579249	23.5	19.7	19616.3	3.71	2.15	1.15	0.85	15.55
1603	22.39567272	71.85584792	8649	2020	wheat	1.33	47.2	108.7	1.11	1	8.6	80.9	0.78	16.65814125	32.62906906	24.6	21.4	22745.4	6.42	0.55	-10.7	0.87	5.4
1604	22.38077543	71.78034456	6119	2022	wheat	2.9	63.1	145.6	1.45	1	7.8	59.7	0.59	15.0631941	38.29369856	26.7	30.6	23249.1	6.12	2.48	0	0.64	13.54
1605	22.36350445	71.78552024	4438	2020	mustard	0.82	44.1	127.9	1.43	3	32.2	46.1	0.53	11.48805808	37.52355371	24.5	28.9	16227.1	3.68	1.83	10.5	0.66	3.58
1606	22.3812503	71.85946145	5695	2019	wheat	1.73	74	175.4	1.32	3	30.3	85.2	0.65	15.42445933	25.46676504	20.4	34.6	20217.3	6.63	2.26	1.45	0.73	9.07
1607	22.39672914	71.7566446	8227	2020	mustard	3.88	25	176.2	1.34	1	14	29.9	0.21	12.02012179	34.03130407	23	20.1	20713.5	2.04	0.64	9.9	0.29	16.17
1608	22.30188921	71.79323543	3580	2019	cotton	1.61	66.2	115.8	1.17	3	7.4	55.4	0.67	17.99695116	27.20796452	22.6	5.8	22561.7	4.82	1.13	-18.3	0.82	5.23
1609	22.4052889	71.84226273	9422	2018	wheat	1.78	74.5	115.9	1.37	1	26	63.3	0.4	11.1174953	37.21647956	24.2	14.7	18539.6	7.49	2	-22.75	0.51	6.12
1610	22.33110228	71.74255557	6739	2022	wheat	1.78	38.9	159.6	1.12	5	33.1	48.8	0.27	14.45201549	28.46692957	21.5	32.4	21282	6.29	0.78	0.95	0.32	8.38
1611	22.3306904	71.80827676	3319	2020	cotton	3.65	59.8	145	1.13	3	28.7	62.7	0.58	13.41730597	31.4894967	22.5	9.5	16534.8	3.43	1.72	-7.65	0.64	13.37
1612	22.34224569	71.79256332	3806	2019	mustard	4.93	67.9	132.8	1.3	1	28.1	112.2	0.42	11.30182046	35.06063208	23.2	23.4	23856	3.73	1.62	4.75	0.53	20.08
1613	22.40221709	71.79638735	6549	2022	cotton	1.15	84	177.2	1.19	5	30.7	81.1	0.38	17.26427924	25.87466496	21.6	7.4	12169.8	7.77	1.25	-31.45	0.44	4.26
1614	22.32383723	71.76944351	3131	2018	cotton	3.55	79.4	118.8	1.28	1	28.6	69.3	0.24	14.0422203	33.26849235	23.7	30.7	21260.4	6.38	2.14	-1.2	0.37	14.76
1615	22.34497307	71.79299453	2735	2018	cotton	1.65	64.8	192.3	1.25	4	10	97.7	0.62	14.88835966	25.4893377	20.2	26.9	18716	2.86	2.03	12.6	0.75	8.27
1616	22.34145937	71.80590946	7987	2018	wheat	3.59	89.7	137	1.3	4	27.3	99.5	0.23	12.74035763	38.9182286	25.8	37	20383.4	4.09	2.01	16.55	0.34	16.67
1617	22.36160535	71.78668976	8304	2022	wheat	1.08	21.3	100.5	1.14	5	8	71.2	0.25	17.71914404	39.27126097	28.5	34.9	21478.4	4.79	1.15	10.95	0.32	4.56
1618	22.31187787	71.76167887	6444	2020	cotton	3.03	62.2	94.9	1.27	2	21.2	59.5	0.62	16.72139137	37.17096905	26.9	30.2	13683.3	4.01	0.56	10.15	0.73	12.73
1619	22.4036825	71.90047516	2286	2022	mustard	4.46	15.8	199.2	1.14	4	5.2	42.6	0.21	16.99600139	27.38633606	22.2	33.9	21347.6	6.75	0.72	0.15	0.28	22.87
1620	22.37284123	71.80102582	2522	2019	mustard	3.66	17.9	199.1	1.41	4	22.4	75.9	0.24	13.18036541	36.85277271	25	2.2	18394.4	3.94	1.17	-17.5	0.34	12.85
1621	22.32050068	71.8119656	6085	2021	wheat	1.7	39.1	142.8	1.5	4	28	38	0.37	13.09193348	25.39450378	19.2	4.3	22136.4	2.18	1.58	-6.6	0.5	5.34
1622	22.41119536	71.75776719	4666	2019	cotton	1.57	80.3	134.3	1.29	2	21.6	49.2	0.57	15.56042333	37.93133537	26.7	4	12052.9	4.58	2.03	-18.9	0.71	5.09
1623	22.4081159	71.75304074	6954	2020	mustard	2.61	38.8	119.1	1.17	4	9.9	66.4	0.75	15.05688812	39.45509071	27.3	28.5	16244.4	2.86	1.82	14.2	0.86	11.7
1624	22.31577886	71.73780958	6320	2020	wheat	2.35	65.1	111.7	1.43	4	30.6	40.2	0.52	16.18069567	29.25003402	22.7	11.4	20878.9	6	1.22	-18.6	0.59	7.79
1625	22.35630188	71.73499466	2070	2018	cotton	2.6	61.7	81.1	1.12	4	13.7	30.1	0.44	17.59398126	36.24728812	26.9	22.8	13377.4	2.5	2.38	10.3	0.49	9.31
1626	22.41075617	71.80384908	8842	2020	wheat	4.36	36.5	120.5	1.39	4	15.9	67.2	0.25	14.67672045	29.99402999	22.3	15	17292.8	6.56	1.28	-17.8	0.31	14.72
1627	22.32851455	71.81845125	6711	2020	wheat	2.69	50.7	152.7	1.19	5	18.6	45.7	0.73	16.32477498	35.67017349	26	22.3	17199.1	2.62	2.09	9.2	0.85	12.07
1628	22.31248089	71.79453739	9322	2019	mustard	4.98	61.2	122.1	1.18	1	15.7	64.6	0.52	15.1662078	35.37272504	25.3	39.9	17468.5	3.12	2.44	24.3	0.64	24.38
1629	22.35847937	71.80016317	6339	2018	cotton	4.13	43	172.7	1.57	5	33.2	65.4	0.71	12.25696461	32.39740891	22.3	24.8	16241.7	5.94	2.49	-4.9	0.78	19.5
1630	22.35282898	71.81270207	5949	2018	mustard	3.66	25.3	121.6	1.32	5	14.8	74.6	0.45	10.86726007	37.67114592	24.3	31.6	12993.4	2.12	1.32	21	0.56	16.07
1631	22.4045007	71.75905908	7773	2021	cotton	1.03	43.1	120.3	1.42	2	27.7	51.3	0.8	13.66137567	29.07010216	21.4	35.5	21406.2	3.24	0.61	19.3	0.86	4.98
1632	22.38014456	71.7471612	9977	2019	mustard	1.16	88.9	159	1.39	2	11.1	26.7	0.47	16.61118318	29.5342225	23.1	31.1	16321.9	3.45	0.77	13.85	0.55	5.5
1633	22.29554546	71.77329658	2082	2021	cotton	2.97	35.8	169.9	1.53	3	28	78.4	0.33	12.54779494	38.70548115	25.6	27.4	18565.6	4.47	2.3	5.05	0.45	13.45
1634	22.37470927	71.8294137	8063	2022	wheat	1.41	79.7	176.7	1.16	4	11	59.3	0.77	17.95333432	35.17207863	26.6	31.1	22056.6	2.2	2.32	20.1	0.86	7.34
1635	22.32428503	71.73871048	9921	2020	mustard	2.76	62.7	130.2	1.22	2	7.1	94	0.42	14.1415247	25.63066652	19.9	37.2	14103.7	4.26	1.01	15.9	0.53	13.12
1636	22.38288346	71.75479794	8972	2018	wheat	0.68	18.5	108.3	1.32	1	10.8	68.3	0.25	10.23442042	34.41326647	22.3	8.7	12571.1	3.91	2.26	-10.85	0.33	2.01
1637	22.30343721	71.78275388	8584	2022	mustard	4.23	79.6	178	1.54	3	18.2	107.9	0.78	10.31323329	34.78773485	22.6	20.2	18542.6	6.78	1.63	-13.7	0.93	19.48
1638	22.35502106	71.82024148	8294	2018	mustard	2.29	22.4	188.6	1.44	2	15.8	109.5	0.45	16.70273752	30.40545602	23.6	15.9	21852.2	2.24	1.37	4.7	0.54	9.74
1639	22.37138415	71.86754774	2140	2021	cotton	0.92	59.2	98.2	1.48	5	18.4	91	0.72	13.80627816	35.83852318	24.8	33.4	14793.2	5.43	1.79	6.25	0.85	4.08
1640	22.37753183	71.8627961	7208	2022	wheat	2.31	53.2	92.4	1.53	3	6.7	92.4	0.77	10.99619466	27.92510309	19.5	11.7	20734	5.58	1	-16.2	0.88	7.67
1641	22.39717719	71.88408139	2483	2018	cotton	4.88	57	153.7	1.23	2	31.4	71.9	0.32	11.7786357	32.36054452	22.1	17.6	17077.7	3.63	1.03	-0.55	0.4	19.16
1642	22.30099547	71.72762149	1003	2022	wheat	3.7	35.9	153.3	1.41	2	20.6	102.7	0.2	11.11486734	39.67851218	25.4	16.6	13231.2	2.43	1.56	4.45	0.29	13.84
1643	22.37643144	71.81042694	8421	2019	mustard	1.44	78.7	85.8	1.34	5	19	71.7	0.5	17.93608601	36.4650335	27.2	13.2	20132.6	3.15	1.08	-2.55	0.63	4.54
1644	22.36752382	71.83886489	8326	2021	cotton	2.34	45.2	82.6	1.51	2	24.6	41.3	0.36	16.84930173	38.20861293	27.5	33.4	21131.1	3.87	0.57	14.05	0.46	9.32
1645	22.30581836	71.76169745	5910	2020	wheat	2.35	46.5	90.1	1.13	5	8.9	87.5	0.38	15.4526343	35.41433423	25.4	31.5	23486.2	6.12	0.9	0.9	0.51	9.53
1646	22.29488391	71.72466743	8122	2020	mustard	2.88	49.2	119.1	1.4	3	18.4	66.4	0.68	15.40538684	27.41130462	21.4	31.3	17578.9	5.27	1.63	4.95	0.77	13.02
1647	22.2916481	71.74701087	1133	2022	wheat	3.35	54.1	189.2	1.16	5	24.9	80.4	0.22	14.18116497	27.26156575	20.7	34.3	21592.4	7	1.41	-0.7	0.32	16.92
1648	22.34694364	71.83658043	3089	2021	mustard	1.89	59.1	171.8	1.48	3	18.2	81	0.33	10.93798684	28.32864948	19.6	0.1	16290.2	3.2	2.32	-15.9	0.48	6.03
1649	22.32494079	71.79339716	9992	2020	wheat	2.76	44.2	159.5	1.11	1	17.9	103.8	0.43	11.62766068	29.29446908	20.5	14.7	18922.7	6.95	1.23	-20.05	0.53	10.91
1650	22.37594476	71.84108678	6885	2022	wheat	4.71	15.9	92.3	1.11	1	25.7	73	0.34	11.35554897	36.41531329	23.9	20.1	21658.5	2.2	1.27	9.1	0.47	16.38
1651	22.38827117	71.84935479	4854	2018	cotton	1.49	53.6	152.9	1.43	4	31.3	29.9	0.8	15.0466567	33.52090397	24.3	29.1	20022.1	5.45	1.08	1.85	0.9	7.21
1652	22.40542077	71.75248016	7459	2022	mustard	2.77	23.5	191.4	1.29	3	25.3	84.9	0.67	13.19785617	31.20620357	22.2	31.1	18154.1	3.31	1.43	14.55	0.76	14.53
1653	22.32047098	71.73252705	7652	2021	mustard	2.12	56.7	117.9	1.31	4	11.1	20.8	0.55	16.53840944	31.11768481	23.8	7.7	22110.5	2.93	2.33	-6.95	0.62	6.87
1654	22.40058956	71.82740208	4460	2022	cotton	1.47	69.4	179	1.42	2	24.8	75	0.55	17.39641238	35.5138615	26.5	0.4	14516.2	2.54	1.37	-12.3	0.62	5.1
1655	22.3671613	71.77890668	4083	2019	cotton	3.5	29.2	185.3	1.35	5	21.2	81.3	0.23	10.06176129	25.97918137	18	30.8	13670.2	2.65	1.04	17.55	0.3	16.82
1656	22.30027177	71.78972713	7835	2020	cotton	4.09	22.1	120.4	1.29	2	15.3	25.7	0.65	11.01946249	26.80961206	18.9	27.1	14788.8	5.29	1.84	0.65	0.79	17.67
1657	22.33936036	71.80433341	3200	2019	cotton	3.55	58	111	1.42	1	24.2	34.1	0.72	17.295539	38.3729345	27.8	20.5	21968.1	4.79	1.22	-3.45	0.81	13.94
1658	22.36819809	71.84025883	3359	2018	wheat	0.5	71.7	94	1.18	4	22.5	59.2	0.43	15.25391098	37.16835084	26.2	13.5	15907	5.59	1.44	-14.45	0.53	1.61
1659	22.39667005	71.84900491	3224	2021	mustard	3.46	65.9	98.5	1.49	1	22.3	105.5	0.41	10.3064676	38.82052871	24.6	2.7	21533	3.96	0.9	-17.1	0.52	9.17
1660	22.37122902	71.8289711	8471	2021	wheat	4.38	21.4	100.2	1.52	5	22	74.7	0.46	16.93712916	28.05588041	22.5	22	17578.5	2.13	1.33	11.35	0.59	16.06
1661	22.30827853	71.79650172	3945	2022	cotton	0.73	31.5	138.7	1.35	4	13.2	40.7	0.53	15.21494676	37.02456182	26.1	36.4	21555.4	5	2.37	11.4	0.58	3.55
1662	22.3360322	71.76734121	8373	2021	mustard	4.84	48	82	1.14	4	30.5	118.5	0.3	13.99471004	30.06500872	22	2.7	19851.6	5.27	2.06	-23.65	0.38	11.94
1663	22.28638871	71.72351239	4044	2019	cotton	3.37	25.8	145.4	1.51	4	16.6	108.7	0.26	12.26823707	26.67241454	19.5	34.9	19743.6	4.73	0.99	11.25	0.33	15.52
1664	22.34033806	71.74199455	9161	2018	mustard	3.63	41.7	84.6	1.24	2	29.2	74.1	0.69	11.10627881	32.85183757	22	34	22436.7	2.94	0.7	19.3	0.81	15.79
1665	22.40113391	71.76119901	5411	2022	mustard	4.79	24.7	183.9	1.4	4	11.6	80.3	0.64	17.79169873	34.68252839	26.2	12.4	22229.6	7.83	1.13	-26.75	0.74	20.07
1666	22.42062569	71.77763071	7012	2022	mustard	4.85	38.3	156.7	1.43	1	27	46.5	0.26	15.50596272	37.48912182	26.5	1.2	12605.6	2.62	0.8	-11.9	0.35	14.79
1667	22.3590468	71.83928811	8917	2022	wheat	2.53	45.6	140.3	1.21	3	34.1	102.6	0.75	14.78693565	27.9519257	21.4	19.4	23032.2	5.05	0.61	-5.85	0.86	10.7
1668	22.30540731	71.79155804	8889	2022	wheat	4.6	75.9	148.5	1.48	1	13.8	86.1	0.33	15.82106097	35.62820819	25.7	9.7	21198.6	7.24	2.26	-26.5	0.41	15.81
1669	22.40365119	71.87132987	5578	2022	wheat	2.52	41.1	88	1.25	4	34.3	65.8	0.5	13.44167539	33.87876517	23.7	19.3	18181	7.02	0.8	-15.8	0.58	8.81
1670	22.33843324	71.82317473	9574	2018	mustard	0.65	10.3	118.7	1.17	5	19	83.8	0.61	12.5577434	31.65534349	22.1	37.5	20851.2	4.33	1.38	15.85	0.67	3.13
1671	22.30682318	71.8041929	8740	2019	wheat	2.54	36.7	101.5	1.4	1	15.7	86.9	0.23	16.50893888	37.87129645	27.2	13.9	12981.2	7.8	1.91	-25.1	0.3	7.91
1672	22.39189958	71.78888663	6119	2022	mustard	4.05	19.8	154.8	1.57	5	31.3	37.4	0.31	17.62116566	34.00637002	25.8	29.9	14974.8	7.88	1.04	-9.5	0.37	18.13
1673	22.37812184	71.81916933	9765	2020	wheat	2.18	37.9	106.3	1.37	1	24.5	61.7	0.38	10.19207788	36.11617525	23.2	4.1	23360.4	6.39	1.54	-27.85	0.46	6.1
1674	22.37079946	71.79537617	9399	2021	cotton	2.64	71.8	84.7	1.49	4	30.4	108.2	0.21	10.57818088	37.11720397	23.8	24.6	15676.2	5.04	1.73	-0.6	0.32	9.1
1675	22.41354671	71.80140614	7897	2020	mustard	3.41	40.5	88.9	1.11	3	22.6	37	0.54	13.304109	29.95580765	21.6	15.8	17394.2	7.06	1.64	-19.5	0.65	11.56
1676	22.31088017	71.73980515	3744	2020	cotton	1.91	59.7	89.8	1.32	1	6.4	31.5	0.44	15.57859486	29.69045066	22.6	8.3	20486.5	6.34	0.55	-23.4	0.49	5.54
1677	22.30926902	71.79048777	5981	2022	mustard	2.4	58.2	177.6	1.49	5	26.6	73.8	0.47	17.80681735	26.57407101	22.2	25.2	14308.5	5.98	1.18	-4.7	0.54	11.07
1678	22.3273567	71.73896718	8752	2018	cotton	3.08	26.3	118	1.26	5	6	117.3	0.75	13.56820796	35.4243754	24.5	38.5	15059.8	7.26	0.82	2.2	0.82	15.26
1679	22.34495199	71.77470849	1845	2022	wheat	2.83	67.6	128.5	1.56	3	24.1	45.2	0.42	16.04291839	30.74925165	23.4	32.3	19908.1	7.16	0.96	-3.5	0.53	12.52
1680	22.39087347	71.87397496	1447	2022	mustard	1.98	63.6	117.3	1.12	3	23.1	79	0.24	15.74283898	25.36261185	20.6	37.6	18530.8	2.4	0.86	25.6	0.35	8.95
1681	22.28819583	71.74246814	3077	2018	cotton	3.62	44.1	171	1.53	5	31.1	80.7	0.77	16.42774906	29.90061528	23.2	34.7	15762.2	3.53	2.13	17.05	0.88	19.02
1682	22.32250746	71.81604962	5129	2020	wheat	2.06	59.6	152.3	1.27	2	6	82.7	0.31	16.28370381	37.39213823	26.8	25.7	20187.3	4.06	1.16	5.4	0.46	8.86
1683	22.36827464	71.73608963	5509	2020	mustard	2.07	70.9	133	1.39	3	12	101.2	0.25	17.55085258	27.20535568	22.4	13.5	16550.8	5.75	2.22	-15.25	0.39	7.09
1684	22.41254008	71.85115154	3860	2018	wheat	2.32	20.8	192.6	1.27	5	21.7	113.8	0.58	13.65091402	36.88563326	25.3	14	17015.6	6.92	2.19	-20.6	0.67	10.06
1685	22.34567921	71.77033092	8317	2019	mustard	2.65	71.3	113.3	1.19	3	18.4	94.8	0.55	15.62367809	30.76190804	23.2	19.4	23292.8	2.91	1.63	4.85	0.64	10.08
1686	22.39311153	71.79311009	4869	2020	wheat	2.84	15.8	134.9	1.37	4	26.1	94.4	0.23	15.99851071	29.02452146	22.5	26.3	23567	2.47	1.71	13.95	0.31	11.57
1687	22.33120405	71.79860677	1542	2022	wheat	4.09	56.1	101.8	1.1	3	20	89.2	0.73	11.37803195	25.93321897	18.7	25.8	17619.6	2.84	1.36	11.6	0.8	17.06
1688	22.40770215	71.88904512	3525	2019	wheat	2.02	89.4	146.4	1.38	4	10.6	45.2	0.58	16.44150931	30.37873957	23.4	22.3	18990.5	2.44	1.6	10.1	0.67	8.62
1689	22.35654854	71.78879068	4898	2021	cotton	2.23	60.5	126.7	1.56	4	32.6	81.1	0.49	17.43874353	28.96469101	23.2	21.6	23597.5	4.59	1.29	-1.35	0.56	8.76
1690	22.41848409	71.75713269	4454	2019	mustard	3.18	75.7	182.1	1.19	5	11.6	38.3	0.2	15.28944821	26.77538701	21	16.3	17227.4	7.14	1.69	-19.4	0.27	12.9
1691	22.33097215	71.83007813	1890	2020	mustard	0.91	79.1	80.3	1.33	3	31.5	81.3	0.2	16.13949902	27.73820043	21.9	32.1	13676	5.41	1.86	5.05	0.25	3.46
1692	22.41593677	71.79426677	3745	2018	wheat	3.95	55.7	173.1	1.25	4	11.4	42.4	0.54	10.3086636	35.816827	23.1	21.9	21983.2	4.55	2.41	-0.85	0.68	17.81
1693	22.30514526	71.77599553	5937	2021	cotton	1.18	71.7	190.7	1.27	4	30.7	75	0.78	15.60741617	27.56913404	21.6	38	14976.6	2.1	2.29	27.5	0.9	6.7
1694	22.35488039	71.84735815	4828	2022	mustard	2.52	82.8	91.6	1.53	4	28	32	0.63	11.80619075	38.00412739	24.9	37.1	15701.4	7.04	0.79	1.9	0.69	11.26
1695	22.42161349	71.76208135	8775	2021	mustard	0.51	60.1	140.9	1.53	3	8.1	64.9	0.59	17.65912656	32.68346422	25.2	7.7	20721.5	7.65	1.52	-30.55	0.64	1.76
1696	22.37307547	71.79183759	8122	2022	wheat	3.95	85	163.9	1.15	1	17.2	102.8	0.33	10.45343871	32.59289196	21.5	34.6	19973.9	2.8	1.96	20.6	0.44	19.37
1697	22.40731891	71.78090358	7258	2021	cotton	2.22	56.9	183.3	1.58	3	21.2	60.9	0.41	10.56062925	35.49520948	23	5.7	22775.5	7.95	0.73	-34.05	0.5	8.06
1698	22.36605625	71.76616693	2595	2018	mustard	4.17	74.9	129.1	1.45	5	26.9	114.5	0.58	16.66882813	37.47075724	27.1	0.5	16268.4	5.35	0.57	-26.25	0.72	12.47
1699	22.37245199	71.74167472	8074	2020	mustard	4.74	30.9	95	1.28	5	25.1	33.4	0.3	10.75627862	29.94676213	20.4	33.2	12239.4	7.96	2.44	-6.6	0.39	19.41
1700	22.2987238	71.78816432	6488	2020	mustard	2.11	54.9	193	1.51	3	8.9	107	0.73	10.73091219	26.27164949	18.5	0.5	20459.1	7.7	1.22	-38	0.83	7.89
1701	22.32130729	71.75498916	5183	2018	cotton	1.89	61.6	164.8	1.26	5	19	87	0.37	12.57993248	32.30663119	22.4	24.7	19793	4.24	1.58	3.5	0.45	8.37
1702	22.36046398	71.75099672	4961	2021	cotton	3.39	83.6	134.9	1.43	5	5.9	106.8	0.2	17.43229997	26.89419781	22.2	33.7	18468.8	7.96	1.4	-6.1	0.32	14.94
1703	22.31532941	71.80417662	6528	2022	wheat	2.83	48.1	101.8	1.48	2	20.4	98.3	0.2	10.07328121	33.62750037	21.9	29.6	17176.2	5.18	2.2	3.7	0.31	10.93
1704	22.30042161	71.73171926	1173	2022	cotton	4.23	61.7	195.6	1.13	1	8.4	76.3	0.55	13.37605443	37.029568	25.2	4.6	18243.8	3.34	1.24	-12.1	0.67	16.5
1705	22.31058938	71.7799273	7737	2018	wheat	1.29	45.9	137.6	1.19	1	34.5	28.3	0.69	13.72182838	32.49380117	23.1	13	17271.6	2.26	1.74	1.7	0.74	4.95
1706	22.36276733	71.75915677	8306	2018	mustard	0.85	33.2	175.6	1.59	3	25.5	54.3	0.69	11.96033939	30.43884859	21.2	3.1	13654.6	5.13	2.49	-22.55	0.79	3.1
1707	22.36299964	71.84385989	5127	2020	wheat	3.33	80.3	117.1	1.33	2	32.4	53.2	0.62	10.0602251	28.10980132	19.1	18.2	12733.1	7.43	0.92	-18.95	0.67	12.69
